ID,Hotel_name,Marks,City,Satisfaction,Reviews,Price,Distances,Discriptions,Stars,Breakfast
9491,House Beletage-Boutique Hotel,9.1,08.Józsefváros,Wonderful,442,409,1.1,Superior Double or Twin Room,3,Breakfast included
9493,"The Ritz-Carlton, Budapest",9.3,05.Belváros-Lipótváros,Wonderful,353,1266,0.2,"Superior Guest room, 1 King, Park or City view",5,Not included
9499,EST Grand Hotel Savoy,9.1,08.Józsefváros,Wonderful,434,560,1.2,Classic Double Room,4,Not included
9504,The Three Corners Hotel Anna Superior,9.0,08.Józsefváros,Wonderful,2530,356,1,Deluxe Double or Twin Room,3,Not included
9505,Hotel Memories OldTown,9.4,05.Belváros-Lipótváros,Wonderful,1459,663,0.9,Standard Double Room,4,Breakfast included
9519,"Silver Crown Hotel & Residence, Palace Quarter",9.3,08.Józsefváros,Wonderful,1368,815,0.7,Standard Apartment,4,Not included
9520,Monastery Boutique Hotel Budapest,9.2,01.Budavár,Wonderful,2524,623,1.4,Queen Room,4,Not included
9521,Hotel Parlament,9.0,05.Belváros-Lipótváros,Wonderful,1529,658,1.1,Double or Twin Room,4,Not included
9523,Casati Hotel - Adults Only,9.3,06.Terézváros,Wonderful,1105,721,0.5,Double Room,4,Breakfast included
9532,D50,9.1,07.Erzsébetváros,Wonderful,671,342,2.3,Standard Double or Twin Room,4,Breakfast included
9535,M&M Apartment Budapest House,9.2,07.Erzsébetváros,Wonderful,127,205,1.2,Family Room,3,Not included
9544,"The Ritz-Carlton, Budapest",9.3,05.Belváros-Lipótváros,Wonderful,353,1266,0.2,"Superior Guest room, 1 King, Park or City view",5,Not included
9564,12 Revay Hotel,9.0,06.Terézváros,Wonderful,1278,456,0.45,Standard Double Room,3,Not included
9566,Roombach Hotel Budapest Center,9.0,07.Erzsébetváros,Wonderful,4382,579,0.15,Single Room,3,Not included
9568,Ambra Hotel,9.1,07.Erzsébetváros,Wonderful,1962,662,0.6,Double Room,4,Not included
9571,"Crowne Plaza Budapest, an IHG Hotel",9.0,06.Terézváros,Wonderful,365,598,1.8,Standard Queen Room,4,Not included
9573,Hotel Clark Budapest - Adults Only,9.2,01.Budavár,Wonderful,2225,1023,1.2,Double Room with Danube View,5,Not included
9580,Sakuranbo - Guest House,9.4,06.Terézváros,Wonderful,105,112,1.8,Bunk Bed in Mixed Dormitory Room,0,Not included
9585,Bo33 Hotel Family & Suites,9.2,07.Erzsébetváros,Wonderful,2654,490,1.4,Deluxe Double Room with Balcony,4,Not included
9596,The Three Corners Downtown Edition Hotel,9.2,05.Belváros-Lipótváros,Wonderful,575,555,0.6,Smart Edition Double or Twin Room,4,Breakfast included
9599,Prestige Hotel Budapest,9.2,05.Belváros-Lipótváros,Wonderful,1371,741,0.7,Standard Double Room,4,Not included
9601,M&M Apartment Budapest House,9.2,07.Erzsébetváros,Wonderful,127,205,1.2,Family Room,3,Not included
9603,Ambra Hotel,9.1,07.Erzsébetváros,Wonderful,1962,662,0.6,Double Room,4,Not included
9607,Barceló Budapest,9.2,06.Terézváros,Wonderful,4437,873,0.2,Superior Double or Twin Room,4,Not included
9610,Bo18 Hotel Superior,9.1,08.Józsefváros,Wonderful,2089,445,1.7,Standard Double or Twin Room,3,Not included
9622,Anna Hotel,9.0,11.Újbuda,Wonderful,2168,292,3.7,Double Room,4,Not included
9624,Greenapartman,9.0,03.Óbuda,Wonderful,189,253,5.4,Apartment,3,Not included
9625,Barceló Budapest,9.2,06.Terézváros,Wonderful,4437,873,0.2,Superior Double or Twin Room,4,Not included
9626,BI&BI,9.1,02.Rózsadomb,Wonderful,1040,429,2.7,Triple Room,3,Not included
9629,Flat at the edge of the center + parking,9.3,13.Angyalföld,Wonderful,63,301,3.3,One-Bedroom Apartment,3,Not included
9634,Adina Apartment Hotel Budapest,9.2,13.Angyalföld,Wonderful,418,422,2.4,Studio,4,Not included
9640,Emerald Hotel,9.4,05.Belváros-Lipótváros,Wonderful,1635,726,0.3,Superior Double Room,4,Not included
9641,Váralja Home,9.1,01.Budavár,Wonderful,434,371,1.6,Deluxe Queen Room,3,Not included
9642,Next door Apartment,9.1,05.Belváros-Lipótváros,Wonderful,59,298,1.2,Studio Apartment,3,Not included
9647,"The Ritz-Carlton, Budapest",9.3,05.Belváros-Lipótváros,Wonderful,353,1266,0.2,"Superior Guest room, 1 King, Park or City view",5,Not included
9648,Lovag Apartman,9.4,06.Terézváros,Wonderful,136,326,1.1,Apartment,3,Not included
9652,Rotter Lajos Turistaház,9.4,02.Rózsadomb,Wonderful,112,141,7.9,Twin Room with Shared Bathroom,0,Not included
9663,Shantee House,9.0,11.Újbuda,Wonderful,331,161,3.2,Bed in 4-Bed Mixed Dormitory Room,0,Not included
9666,"Silver Crown Hotel & Residence, Palace Quarter",9.3,08.Józsefváros,Wonderful,1368,815,0.7,Standard Apartment,4,Not included
9673,The Hotel Unforgettable - Hotel Tiliana by Homoky Hotels & Spa,9.0,02.Rózsadomb,Wonderful,2042,475,6.7,Standard Double Room,4,Breakfast included
9674,Boutique Hotel Victoria Budapest,9.3,01.Budavár,Wonderful,1302,566,1.3,RiverView Double or Twin Room,4,Breakfast included
9684,Alice Hotel,9.3,06.Terézváros,Wonderful,1127,385,2.2,Double or Twin Room,4,Breakfast included
9688,A Golden Star Modern Luxury Apartments Budapest,9.3,05.Belváros-Lipótváros,Wonderful,552,619,0.5,Superior Apartment,5,Not included
9690,"Párisi Udvar Hotel Budapest, part of Hyatt",9.3,05.Belváros-Lipótváros,Wonderful,524,1200,0.45,King Room,5,Not included
9691,Hotel Castle Garden,9.0,01.Budavár,Wonderful,1308,349,2.2,Double Room,4,Not included
9692,Nova City Aparthotel,9.0,07.Erzsébetváros,Wonderful,1416,604,1.4,One-Bedroom Apartment,4,Not included
9701,Greenapartman,9.0,03.Óbuda,Wonderful,189,253,5.4,Apartment,3,Not included
9707,Mystery Hotel Budapest,9.1,06.Terézváros,Wonderful,1201,1008,1.6,Superior King Room,5,Not included
9713,Rotter Lajos Turistaház,9.4,02.Rózsadomb,Wonderful,112,141,7.9,Twin Room with Shared Bathroom,0,Not included
9725,Gateway Budapest City Center,9.3,05.Belváros-Lipótváros,Wonderful,280,658,0.9,Superior Apartment - 1054 Széchenyi utca 8.,4,Not included
9727,Anantara New York Palace Budapest,9.1,07.Erzsébetváros,Wonderful,2545,1039,1.1,Premier Double or Twin Room,5,Not included
9739,Somogyi Apartman,9.4,08.Józsefváros,Wonderful,102,324,1.1,One-Bedroom Apartment,3,Not included
9743,Dorothy apartment near Budapest City Park,9.2,14.Zugló,Wonderful,79,314,3.6,One-Bedroom Apartment,3,Not included
9748,Next door Apartment,9.1,05.Belváros-Lipótváros,Wonderful,59,298,1.2,Studio Apartment,3,Not included
9749,Mystery Hotel Budapest,9.1,06.Terézváros,Wonderful,1201,738,1.6,Partner offer option,5,Not included
9750,Lovag Apartman,9.4,06.Terézváros,Wonderful,136,326,1.1,Apartment,3,Not included
9753,Váralja Home,9.1,01.Budavár,Wonderful,434,371,1.6,Deluxe Queen Room,3,Not included
9758,Rotter Lajos Turistaház,9.4,02.Rózsadomb,Wonderful,112,141,7.9,Twin Room with Shared Bathroom,0,Not included
9760,OASIS Guest House Budapest,9.2,08.Józsefváros,Wonderful,178,524,1.2,Studio Apartment,3,Not included
9761,Shantee House,9.0,11.Újbuda,Wonderful,331,161,3.2,Bed in 4-Bed Mixed Dormitory Room,0,Not included
9771,The Hotel Unforgettable - Hotel Tiliana by Homoky Hotels & Spa,9.0,02.Rózsadomb,Wonderful,2042,475,6.7,Standard Double Room,4,Breakfast included
9772,Stupendous Apartment,9.2,06.Terézváros,Wonderful,63,415,0.35,One-Bedroom Apartment,3,Not included
9779,New York Cafe Apt in Center,9.4,07.Erzsébetváros,Wonderful,20,526,1.3,One-Bedroom Apartment,0,Not included
9782,Urban Jungle Apartment in the Citycenter,9.2,06.Terézváros,Wonderful,5,503,0.6,Two-Bedroom Apartment,4,Not included
9784,Corvin Loft,9.4,09.Ferencváros,Wonderful,5,457,1.8,One-Bedroom Apartment,3,Not included
9786,Four Seasons Hotel Gresham Palace Budapest,9.2,05.Belváros-Lipótváros,Wonderful,373,1923,0.7,Superior Room with Two Twin Beds,5,Not included
9789,Diamond Apartman,9.0,05.Belváros-Lipótváros,Wonderful,1,437,0.5,Studio Apartment,0,Not included
9790,Lovely 1 bedroom flat with central location,9.3,07.Erzsébetváros,Wonderful,23,312,0.7,One-Bedroom Apartment,0,Not included
9801,Jobelhome Apartments,9.3,07.Erzsébetváros,Wonderful,191,576,0.8,One-Bedroom Apartment,4,Not included
9802,Zen Hostel by Central Market,9.0,05.Belváros-Lipótváros,Wonderful,1258,486,1.1,Bunk Bed in Mixed Dormitory Room,0,Not included
9815,Kossuth Apartman,9.3,20.Pesterzsébet,Wonderful,27,310,7.5,One-Bedroom Apartment,3,Not included
9816,Louis Apartment,9.1,03.Óbuda,Wonderful,36,328,4.2,Apartment with Balcony,3,Not included
9817,OPERA SUITE,9.0,06.Terézváros,Wonderful,45,711,0.7,One-Bedroom Apartment,4,Not included
9820,Four Seasons Hotel Gresham Palace Budapest,9.2,05.Belváros-Lipótváros,Wonderful,373,1923,0.7,Superior Room with Two Twin Beds,5,Not included
9829,Váralja Home,9.1,01.Budavár,Wonderful,434,371,1.6,Deluxe Queen Room,3,Not included
9833,Paulay Central Top Suite,9.2,06.Terézváros,Wonderful,121,879,0.3,Apartment,4,Not included
9834,Diamond Apartman,9.0,05.Belváros-Lipótváros,Wonderful,1,437,0.5,Studio Apartment,0,Not included
9836,Stupendous Apartment,9.2,06.Terézváros,Wonderful,63,415,0.35,One-Bedroom Apartment,3,Not included
9843,Synagogue Dream Home in The Center,9.2,07.Erzsébetváros,Wonderful,35,1171,0.35,Apartment with Terrace,4,Not included
9844,Fireplace Holidays,9.2,07.Erzsébetváros,Wonderful,47,474,1.3,Superior Apartment,3,Not included
9846,ENZO CAPO JACUZZI Suites,9.1,06.Terézváros,Wonderful,168,1150,0.3,One-Bedroom Apartment,4,Not included
9847,Corvin Loft,9.4,09.Ferencváros,Wonderful,5,457,1.8,One-Bedroom Apartment,3,Not included
9848,White Boat Apartment BLUE,9.3,05.Belváros-Lipótváros,Wonderful,30,532,0.25,One-Bedroom Apartment,4,Not included
9850,Parliment Luxury Apartment,9.4,05.Belváros-Lipótváros,Wonderful,77,1037,0.8,Duplex Apartment,4,Not included
9860,The Hotel Unforgettable - Hotel Tiliana by Homoky Hotels & Spa,9.0,02.Rózsadomb,Wonderful,2042,475,6.7,Standard Double Room,4,Breakfast included
9867,Louis Apartment,9.1,03.Óbuda,Wonderful,36,328,4.2,Apartment with Balcony,3,Not included
9868,Paulay Central Top Suite,9.2,06.Terézváros,Wonderful,121,879,0.3,Apartment,4,Not included
9871,ARTEMISIA Luxury Apartments PENTHOUSE,9.4,07.Erzsébetváros,Wonderful,53,1206,0.5,Artemisia PENTHOUSE Luxury Apartments,4,Breakfast included
9875,Fireplace Holidays,9.2,07.Erzsébetváros,Wonderful,47,474,1.3,Superior Apartment,3,Not included
9879,Spacious Evergreen Apartment in the heart of Budapest,9.1,06.Terézváros,Wonderful,21,610,0.9,Apartment with view on Liszt Ferenc Square,4,Not included
9882,RothApartments'STUDIO,9.3,07.Erzsébetváros,Wonderful,18,486,1,One-Bedroom Apartment,3,Not included
9885,Designer 2 bedroom Apt-basilica 2 min walk,9.0,05.Belváros-Lipótváros,Wonderful,53,524,0.3,Two-Bedroom Apartment,4,Not included
9895,"King's Blue, Urban Suites",9.0,HeralkioCityCentre,Wonderful,241,230,0.3,Apartment,3,Not included
9898,Kastro Hotel,9.0,HeralkioCityCentre,Wonderful,2297,218,0.5,Single Room-No Breakfast,3,Not included
9902,"GDM Megaron, Historical Monument Hotel",9.4,HeralkioCityCentre,Wonderful,2783,488,0.3,Executive Single Room with Urban View,5,Breakfast included
9909,Ibis Styles Heraklion Central,9.1,HeralkioCityCentre,Wonderful,2383,457,0.25,Classic Room,4,Breakfast included
9912,Rooftop Cosy Apartment Perfect Location,9.3,Heraklio,Wonderful,35,190,0.5,One-Bedroom Apartment,4,Not included
9913,Kipos Boutique Suites,9.2,Heraklio,Wonderful,593,230,0.7,Deluxe Double Room,4,Not included
9914,Metropole Urban Hotel,9.0,HeralkioCityCentre,Wonderful,1614,390,0.6,Economy Room,4,Not included
9918,Raise Kornarou City Stay,9.0,HeralkioCityCentre,Wonderful,330,260,0.35,Deluxe Double Studio,3,Not included
9919,7Rizes Luxury Living,9.1,Heraklio,Wonderful,244,364,1.2,Superior Double Room,4,Not included
9925,Raise Heraklion Boutique Apartments,9.1,Heraklio,Wonderful,619,265,0.9,Studio with Terrace,3,Not included
9930,Cocomelo Apts 2,9.1,Heraklio,Wonderful,51,129,1,Studio Apartment,3,Not included
9935,Private rooms in Crete,9.0,Heraklio,Wonderful,7,161,0.7,Single Room,0,Not included
9937,City Experience Apartments A,9.2,Heraklio,Wonderful,84,265,0.4,One-Bedroom Apartment,3,Not included
9939,Ibis Styles Heraklion Central,9.1,HeralkioCityCentre,Wonderful,2383,457,0.25,Classic Room,4,Breakfast included
9940,Pagopoieion by Enorme - Adults Only Suites,9.3,HeralkioCityCentre,Wonderful,362,389,0.3,Economy Double Room,4,Not included
9942,Pagopoieion by Enorme - Adults Only Suites,9.3,HeralkioCityCentre,Wonderful,362,389,0.3,Economy Double Room,4,Not included
9947,Domus Ariadne,9.1,HeralkioCityCentre,Wonderful,293,354,0.15,Standard Double Room,4,Not included
9948,Legacy Gastro Suites,9.1,HeralkioCityCentre,Wonderful,168,459,0.15,V Suite Sea View,5,Breakfast included
9951,Heraklion chic and minimalistic apartment with sea view,9.3,Heraklio,Wonderful,81,388,0.9,Two-Bedroom Apartment,3,Not included
9954,Centro Apartments,9.4,HeralkioCityCentre,Wonderful,52,314,0.6,Deluxe Apartment,4,Not included
9962,"Beautiful, Brand New Apartment with Courtyard.",9.3,Heraklio,Wonderful,19,232,1.7,One-Bedroom Apartment,3,Not included
9978,The Passenger Hostel,9.1,UniãodeFreguesiasdoCentro,Wonderful,2176,123,0.45,Bed in 10-Bed Mixed Dormitory Room,0,Breakfast included
9988,Porto Wine Hostel,9.0,UniãodeFreguesiasdoCentro,Wonderful,947,127,0.6,Bed in 8-Bed Mixed Dormitory Room,0,Not included
9995,Catalonia Porto,9.1,UniãodeFreguesiasdoCentro,Wonderful,2863,408,0.6,Double or Twin Room,4,Not included
9998,Oca Oriental Porto Hotel,9.1,Bonfim,Wonderful,2011,333,1.8,Double or Twin Room,4,Not included
10009,The Passenger Hostel,9.1,UniãodeFreguesiasdoCentro,Wonderful,2176,123,0.45,Bed in 10-Bed Mixed Dormitory Room,0,Breakfast included
10033,Catalonia Porto,9.1,UniãodeFreguesiasdoCentro,Wonderful,2863,408,0.6,Double or Twin Room,4,Not included
10035,Oca Oriental Porto Hotel,9.1,Bonfim,Wonderful,2011,333,1.8,Double or Twin Room,4,Not included
10054,"Fontinha Porto, Trademark Collection by Wyndham",9.3,UniãodeFreguesiasdoCentro,Wonderful,1377,432,0.9,"1 King Bed, Standard, Non-Smoking",4,Not included
10058,Exmo Hotel by Olivia,9.4,UniãodeFreguesiasdoCentro,Wonderful,583,619,1,Cozy City View,4,Breakfast included
10065,Menina Colina Guesthouse,9.3,UniãodeFreguesiasdoCentro,Wonderful,309,432,0.9,Comfort Double Room,4,Not included
10067,Menina Colina Guesthouse,9.3,UniãodeFreguesiasdoCentro,Wonderful,309,432,0.9,Comfort Double Room,4,Not included
10069,Mercure Porto Centro Aliados,9.1,UniãodeFreguesiasdoCentro,Wonderful,1948,548,0.25,Classic Twin Room,4,Not included
10073,Rivoli Cinema Hostel,9.0,UniãodeFreguesiasdoCentro,Wonderful,2551,130,0.25,Bed in 4-Bed Female Dormitory Room,0,Breakfast included
10078,In Porto Gallery Guesthouse,9.1,UniãodeFreguesiasdoCentro,Wonderful,406,479,0.1,Double Room with Balcony,4,Breakfast included
10089,BessaHotel Baixa,9.1,UniãodeFreguesiasdoCentro,Wonderful,3016,544,0.6,Executive Double or Twin Room,4,Not included
10091,Exmo Hotel by Olivia,9.4,UniãodeFreguesiasdoCentro,Wonderful,583,619,1,Cozy City View,4,Breakfast included
10097,ICON Duplo Ribeira,9.3,UniãodeFreguesiasdoCentro,Wonderful,165,849,0.9,Standard Double or Twin Room,4,Breakfast included
10099,In Porto Gallery Guesthouse,9.1,UniãodeFreguesiasdoCentro,Wonderful,406,479,0.1,Double Room with Balcony,4,Breakfast included
10100,Seventyset Flats - Porto Historical Center,9.0,UniãodeFreguesiasdoCentro,Wonderful,361,302,1.1,Studio,4,Not included
10105,Porto Bonjardim Apartments,9.1,UniãodeFreguesiasdoCentro,Wonderful,311,263,0.25,Suite,3,Not included
10109,BessaHotel Baixa,9.1,UniãodeFreguesiasdoCentro,Wonderful,3016,544,0.6,Executive Double or Twin Room,4,Not included
10114,Pousada do Porto - Rua das Flores,9.0,UniãodeFreguesiasdoCentro,Wonderful,759,760,0.7,Standard Double or Twin Room,4,Breakfast included
10119,The Editory Artist Baixa Porto Hotel,9.1,Bonfim,Wonderful,176,596,0.8,Twin Room,5,Not included
10120,BF Apartments,9.2,UniãodeFreguesiasdoCentro,Wonderful,593,258,0.6,Suite,3,Not included
10122,"Pestana Palácio do Freixo, Pousada & National Monument - The Leading Hotels of the World",9.0,Campanhã,Wonderful,1410,958,3.1,Classic room,5,Breakfast included
10125,Hostel One Ribeira,9.2,UniãodeFreguesiasdoCentro,Wonderful,921,171,0.6,Bed in 6-Bed Mixed Dormitory Room,0,Not included
10130,"Se Catedral Hotel Porto, Tapestry Collection By Hilton",9.2,UniãodeFreguesiasdoCentro,Wonderful,472,526,0.7,Queen Guest Room,4,Not included
10132,Lost Inn Porto Hostel,9.2,UniãodeFreguesiasdoCentro,Wonderful,977,100,0.7,Bed in 10-Bed Mixed Dormitory Room,0,Not included
10140,"Mouco Hotel - Stay, Listen & Play",9.0,Bonfim,Wonderful,1349,347,1.7,Standard Double Room,4,Not included
10146,"Mouco Hotel - Stay, Listen & Play",9.0,Bonfim,Wonderful,1349,347,1.7,Standard Double Room,4,Not included
10147,Castelo Santa Catarina,9.3,UniãodeFreguesiasdoCentro,Wonderful,2963,455,1.1,Double Room - Castle,3,Breakfast included
10149,Predicados do Douro Palace,9.2,LordelodoOuroeMassarelos,Wonderful,863,351,1.2,Standard  Room,4,Breakfast included
10151,Oporto Loft,9.1,LordelodoOuroeMassarelos,Wonderful,230,418,1.1,Standard Double/Single Room,4,Breakfast included
10155,Infante Sagres – Luxury Historic Hotel,9.0,UniãodeFreguesiasdoCentro,Wonderful,1052,685,0.25,Classic Double Room,5,Not included
10160,Queen's Garden Hostel,9.1,Ramalde,Wonderful,242,128,3.5,Bed in 6-Bed Mixed Dormitory Room,0,Not included
10175,Apartamentos The Arc Carrís,9.2,UniãodeFreguesiasdoCentro,Wonderful,1110,408,0.9,Apartment (2 Adults),4,Not included
10179,Oporto City View- Trindade luxury,9.0,UniãodeFreguesiasdoCentro,Wonderful,271,385,0.15,Studio Apartment,4,Not included
10184,Porto Downtown Lovers Suites: Bombarda 451,9.3,UniãodeFreguesiasdoCentro,Wonderful,993,490,1,Studio,4,Not included
10185,Duerming Republik Aparthotel,9.3,UniãodeFreguesiasdoCentro,Wonderful,3,291,0.45,Studio,3,Not included
10186,Maria da SÉ Historic House,9.3,UniãodeFreguesiasdoCentro,Wonderful,324,487,0.7,Standard Double Room,0,Not included
10188,Memoria Porto FLH Hotels,9.3,UniãodeFreguesiasdoCentro,Wonderful,1633,576,1.1,Twin Room with Interior View,4,Breakfast included
10192,PortoBay Teatro,9.1,UniãodeFreguesiasdoCentro,Wonderful,1466,760,0.35,Tribune Room,4,Not included
10193,PortoSense Ribeira,9.1,UniãodeFreguesiasdoCentro,Wonderful,211,662,1,Studio,4,Not included
10196,Signature Apartments Santa Catarina,9.0,UniãodeFreguesiasdoCentro,Wonderful,711,361,0.7,One-Bedroom Apartment,4,Not included
10202,Porto Náutico & Spa,9.1,UniãodeFreguesiasdoCentro,Wonderful,451,719,0.25,Deluxe Studio,4,Not included
10203,Porto Deluxe Suites,9.3,LordelodoOuroeMassarelos,Wonderful,575,361,2.1,Deluxe Room,3,Not included
10204,LETHESHOME Apartments,9.4,UniãodeFreguesiasdoCentro,Wonderful,1007,686,0.35,One-Bedroom Apartment,4,Not included
10210,"Mouco Hotel - Stay, Listen & Play",9.0,Bonfim,Wonderful,1349,347,1.7,Standard Double Room,4,Not included
10214,Memoria Porto FLH Hotels,9.3,UniãodeFreguesiasdoCentro,Wonderful,1633,576,1.1,Twin Room with Interior View,4,Breakfast included
10218,Torel 1884 Suites & Apartments,9.3,UniãodeFreguesiasdoCentro,Wonderful,406,1022,0.7,Standard Apartment,5,Not included
10221,Signature Apartments Santa Catarina,9.0,UniãodeFreguesiasdoCentro,Wonderful,711,361,0.7,One-Bedroom Apartment,4,Not included
10228,Douro Virtudes Apartments Historical Center,9.4,UniãodeFreguesiasdoCentro,Wonderful,135,784,0.9,Apartment with Balcony,4,Not included
10231,Malmerendas Boutique Lodging,9.1,UniãodeFreguesiasdoCentro,Wonderful,332,601,0.6,Junior Suite,4,Breakfast included
10237,Bartolomeu Beach Apartments,9.3,Aldoar-FozdoDouro-Nevogilde,Wonderful,123,769,5.6,One-Bedroom Apartment with Balcony and Sea View and Hot Tub,4,Not included
10246,Porto River,9.3,UniãodeFreguesiasdoCentro,Wonderful,764,677,1,Studio,4,Not included
10247,Duerming Republik Aparthotel,9.3,UniãodeFreguesiasdoCentro,Wonderful,3,291,0.45,Studio,3,Not included
10248,Queen's Garden Hostel,9.1,Ramalde,Wonderful,242,128,3.5,Bed in 6-Bed Mixed Dormitory Room,0,Not included
10249,Hostel One Ribeira,9.2,UniãodeFreguesiasdoCentro,Wonderful,921,171,0.6,Bed in 6-Bed Mixed Dormitory Room,0,Not included
10267,PortoSense Ribeira,9.1,UniãodeFreguesiasdoCentro,Wonderful,211,662,1,Studio,4,Not included
10270,Porto River,9.3,UniãodeFreguesiasdoCentro,Wonderful,764,677,1,Studio,4,Not included
10271,Porto Náutico & Spa,9.1,UniãodeFreguesiasdoCentro,Wonderful,451,719,0.25,Deluxe Studio,4,Not included
10275,Oporto Chic&Cozy - Batalha II,9.0,UniãodeFreguesiasdoCentro,Wonderful,395,380,0.7,Apartment with Garden View,4,Not included
10276,RS Porto Historic Center,9.1,UniãodeFreguesiasdoCentro,Wonderful,374,495,0.6,Studio Apartment with Balcony,4,Not included
10279,Miragaia House,9.3,UniãodeFreguesiasdoCentro,Wonderful,252,516,1.1,Deluxe Double Room with Bath,4,Not included
10287,Torel Palace Porto,9.2,UniãodeFreguesiasdoCentro,Wonderful,679,1258,0.6,Classic Double or Twin Room,5,Breakfast included
10293,Ozonowane Apartamenty Next to Galeria Katowice,9.1,Katowice,Wonderful,2379,153,0.4,Single Room with Shower,3,Not included
10297,Kathia Pokoje Gościnne,9.3,Katowice,Wonderful,371,129,6.4,Twin Room with Bathroom,3,Not included
10298,Courtyard by Marriott Katowice City Center,9.1,Katowice,Wonderful,1740,999,0.35,Superior Double Room,4,Not included
10299,Best Western Hotel Mariacki Katowice,9.1,Katowice,Wonderful,1961,578,0.45,Standard Single Room,3,Not included
10306,Apartamenty 1-maja 94,9.1,Katowice,Wonderful,1166,163,2.1,Studio Apartment,3,Not included
10316,Bright Side Apartment Koszutka,9.3,Katowice,Wonderful,100,178,0.9,One-Bedroom Apartment,3,Not included
10317,ActivPark Apartments,9.2,Katowice,Wonderful,1325,200,3.6,Economy Apartment,4,Not included
10321,Hotel Diament Plaza Katowice,9.2,Katowice,Wonderful,1085,1165,0.25,Superior Classic Single Room,4,Not included
10334,Comfy & Cosy Apartment,9.4,Katowice,Wonderful,41,314,1.4,Apartment,3,Not included
10336,Apartamenty Tespis - Francuska Atal Park,9.1,Katowice,Wonderful,1188,361,2.1,Standard Apartment with Balcony - ul. Francuska 98A/20,4,Not included
10339,"Aparthotel Hornigold ""W Zielonej Kamienicy""",9.2,Katowice,Wonderful,1349,561,0.7,Standard Double or Twin Room,4,Not included
10344,Hotel Mona Plaza,9.0,StariGrad,Wonderful,1098,598,1.1,Superior Double Room with Free Wellness,4,Not included
10346,Hostel Karavan Inn,9.2,Vračar,Wonderful,442,91,1.3,Single Bed in 8-Bed Mixed Dormitory Room with Private Bathroom,0,Not included
10353,Apartments Legacy,9.3,StariGrad,Wonderful,252,241,0.7,Studio (2 Adults),4,Not included
10354,Omia,9.0,SavskiVenac,Wonderful,846,193,1.1,Standard Single Room,0,Not included
10362,Super seven inn,9.4,Čukarica,Wonderful,190,307,5.5,Deluxe King Room,3,Not included
10363,Savamala b&b,9.0,SavskiVenac,Wonderful,359,273,0.6,Budget Double Room,4,Not included
10364,Black Pearl Luxury Suites,9.2,StariGrad,Wonderful,846,335,0.35,Standard Double Room,4,Not included
10373,SAINT TEN Hotel,9.0,Vračar,Wonderful,529,832,1.8,Classic Double Room,5,Breakfast included
10374,Villa Skadarlija,9.0,StariGrad,Wonderful,215,283,0.35,Standard Double Room,4,Not included
10376,Swan,9.4,NoviBeograd,Wonderful,102,278,5.7,Double Room with Spa Bath,4,Not included
10377,Rei house apartmani,9.4,Vozdovac,Wonderful,109,225,8.3,One-Bedroom Apartment,4,Not included
10379,Hotel Mar Garni,9.2,NoviBeograd,Wonderful,728,321,8.5,Superior Single Room,3,Breakfast included
10380,Envoy Hotel,9.2,StariGrad,Wonderful,712,588,0.15,Standard Single Room,4,Breakfast included
10384,Atomic 1,9.0,StariGrad,Wonderful,17,268,0.1,One-Bedroom Apartment,4,Not included
10386,Falkensteiner Hotel Belgrade,9.3,NoviBeograd,Wonderful,1132,607,3.6,Superior Double or Twin Room,4,Not included
10387,Adresa Suites,9.0,NoviBeograd,Wonderful,430,341,3.3,Twin Room,4,Not included
10394,Hilton Belgrade,9.1,Vračar,Wonderful,1906,748,1.4,Double Guest Room with Two Double Beds,5,Not included
10396,City Passage Apartments,9.3,BelgradeCityCentre,Wonderful,99,274,0.1,Studio - Split Level,3,Not included
10399,Smokvica Dorćol B&B,9.0,StariGrad,Wonderful,244,401,0.5,Queen Room,3,Not included
10401,Atera Business Suites,9.0,StariGrad,Wonderful,347,327,0.15,Single Room,4,Breakfast included
10406,Hotel Orasac Garni,9.0,Čukarica,Wonderful,451,986,5.8,Standard Double Room,4,Breakfast included
10409,L9 Top Central Rooms and Apartments 2,9.0,StariGrad,Wonderful,357,381,0.15,Double Room with Private Bathroom,4,Not included
10410,Hotel Centar No.1,9.2,StariGrad,Wonderful,729,389,0.1,Single Room,4,Not included
10412,Square Nine Hotel Belgrade-The Leading Hotels of The World,9.2,StariGrad,Wonderful,256,1550,0.45,Superior King Room,5,Not included
10414,Dominic Smart & Luxury Suites - Terazije,9.3,StariGrad,Wonderful,491,324,0.3,Deluxe Double Room,4,Not included
10416,Hotel Nota,9.2,Vračar,Wonderful,852,534,3.3,Twin Room,4,Breakfast included
10420,Smokvica Dorćol B&B,9.0,StariGrad,Wonderful,244,401,0.5,Queen Room,3,Not included
10421,K43 Rooms,9.1,StariGrad,Wonderful,130,240,0.8,Double Room with Shared Bathroom,0,Not included
10427,Adresa Suites,9.0,NoviBeograd,Wonderful,430,328,3.3,Single Superior,4,Not included
10430,Dominic Smart & Luxury Suites - Republic Square,9.2,StariGrad,Wonderful,325,324,0.15,Deluxe Double Room,4,Not included
10432,Hotel Botanica,9.4,Palilula,Wonderful,398,357,1.1,Superior Single Room,4,Breakfast included
10434,Villa Skadarlija,9.0,StariGrad,Wonderful,215,283,0.35,Standard Double Room,4,Not included
10439,Hostel Ruler,9.3,Zemun,Wonderful,76,110,5.2,Double Room,0,Not included
